,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
173,BRITE-PL-1 ,Poland,Multinational,BRITE Consortium,Government,Space Science,,LEO,Sun-Synchronous,245.0,594,886,0.0205,97.7,99.6,10.0,,,2013-11-21,2.0,Space Research Center Polish Academy of Sciences,Poland,Dombarovsky Air Base,Dnepr,2013-066R,39431,Polish contribution to the BRITE (Bright Target Explorer) mission developed by a consortium of Canadian Austrian and Polish institutes. It will study the brightest stars in the Milky Way galaxy. First constellation of nanosatellites.,2013,11,21,(BRIght-star Target Explorer - Poland Lem),4.276056667386108,7257,6965,14222,7111.0,292,14219.002074688646,7109.501037344323,0.0010528653837572728,5967.700528587338,5976.0,4061.351748621939,16.576945912742605,4061.3517486219384,4.276056667386108,146.0,4.257636940269499,2.0438838119573655,0.018418372371126597,804.0303675862497,-4158.442863788091,-5767.11778832581,4.087767623914731,0.0
174,BRITE-PL-2 ,NR,Multinational,BRITE Consortium,Government,Space Science,,LEO,Sun-Synchronous,173.0,610,633,0.00164,98.02,97.1,10.0,,,2014-08-19,2.0,Space Research Center Polish Academy of Sciences,Poland,Taiyuan Launch Center,CZ-4B,2014-049B,40119,Second Polish contribute to the BRITE mission.,2014,8,19,(BRIght-star Target Explorer - Poland Hevelius),3.01941960595019,7004,6981,13985,6992.5,23,13984.98108686601,6992.490543433005,0.001079742391725644,5819.152193457739,5826.0,2796.4259151894134,16.16431164849372,2796.4259151894134,3.01941960595019,11.5,3.019619146865524,3.019818525634353,0.0001995411770515368,632.8825001471896,6786.140362495322,-1686.222861867027,6.039637051268706,0.0
178,Bugsat-1 ,NR,Argentina,Satellogic S.A.,Commercial,Technology Development,,LEO,Sun-Synchronous,227.0,570,617,0.00337,97.99,96.55,25.0,,,2014-06-19,,Satellogic S.A.,Argentina,Dombarovsky Air Base,Dnepr,2014-033E,40014,Technological demonstration of a platform of small satellite for Earth observation that the company plans to put into orbit to provide a commercial service at a global level. ,2014,6,19,(Tita),3.961897402027128,6988,6941,13929,6964.5,47,13928.920704778242,6964.460352389121,0.0010862604088545877,5784.234844575546,5793.0,3647.281415885136,16.06731901270985,3647.2814158851356,3.9618974020271267,23.5,3.9594383916809193,2.3262030941419596,0.0024590119074288765,609.5489112560163,-417.4996943053216,-6951.935269393187,4.652406188283919,0.0
180,Calipso ,France,France/USA,Centre National d'Etudes Spatiales (CNES)/NASA,Government,Earth Science,,LEO,Sun-Synchronous,76.0,702,703,7.070000000000001e-05,98.2,98.8,587.0,,550.0,2006-04-28,3.0,Alcatel Alenia Space,France,Vandenberg AFB,Delta 2,2006-016B,29108,,2006,4,28,(Cloud-Aerosol Lidar and Infrared Pathfinder Satellite Observation),1.3264502315156905,7074,7073,14147,7073.5,1,14146.999964656818,7073.499982328409,0.0010612490837453154,5920.556637849085,5928.0,1249.8952902125848,16.4459906606919,1249.8952902125845,1.3264502315156903,0.5,1.3265188325968826,1.326587434264488,6.860108109465362e-05,702.379049007206,-6246.440810661576,3319.0931583577963,2.653174868528976,0.0
181,Can-X2 ,Canada,Canada,University of Toronto Institute for Aerospace Studies,Civil,Technology Development,,LEO,Sun-Synchronous,2.0,609,629,0.00143,97.8,97.1,7.0,,,2008-04-28,,University of Toronto Institute for Aerospace Studies,Canada,Satish Dhawan Space Centre,PSLV C9,2008-021H,32790,Will downlink telemetry.,2008,4,28,(Canadian Advanced Nanospace experiment),0.03490658503988659,7000,6980,13980,6990.0,20,13979.985693841034,6989.992846920517,0.0010803217044560419,5816.031725793442,5826.0,32.31128736551913,16.15564368275956,32.31128736551912,0.034906585039886584,10.0,0.03495656274475267,0.03500657621289791,4.9977755861903415e-05,609.0104065573087,6972.875060939732,488.9917127528723,0.07001315242579582,0.0
182,Can-X4,NR,Canada,University of Toronto Institute for Aerospace Studies,Civil,Technology Development,,LEO,Sun-Synchronous,144.0,642,659,0.00121,97.74,98.26,15.0,,,2014-06-30,,University of Toronto Institute for Aerospace Studies,Canada,Satish Dhawan Space Centre,PSLV-CA,2014-034C,40055,Demonstrate formation flying by a pair of nanosatellites,2014,6,30,,2.5132741228718345,7030,7013,14043,7021.5,17,14042.989710172118,7021.494855086059,0.0010730600213903069,5855.3903620776,5895.6,2342.15614483104,16.264973227993334,2342.15614483104,2.5132741228718345,8.5,2.513984647487057,2.5146948243737093,0.00071052483632465,657.3769670249476,2188.7284857045906,-6671.646321281192,5.029389648747419,0.0
183,Can-X5,NR,Canada,University of Toronto Institute for Aerospace Studies,Civil,Technology Development,,LEO,Sun-Synchronous,150.0,643,656,0.000926,98.26,97.72,15.0,,,2014-06-30,,University of Toronto Institute for Aerospace Studies,Canada,Satish Dhawan Space Centre,PSLV-CA,2014-034D,40056,Demonstrate formation flying by a pair of nanosatellites,2014,6,30,,2.6179938779914944,7027,7014,14041,7020.5,13,14040.99398190883,7020.496990954415,0.0010732892995540025,5854.139522112554,5863.2,2439.2248008802308,16.261498672534874,2439.224800880231,2.617993877991495,6.5,2.618456506991015,2.6189189505564974,0.00046262911532858587,655.1315195966645,3521.4927410993328,-6073.423869997292,5.237837901112995,0.0
184,CanX-7,NR (12/16),Canada,University of Toronto Institute for Aerospace Studies,Civil,Technology Development,,LEO,Sun-Synchronous,261.0,661,701,0.0028399999999999996,98.2,98.3,15.0,,,2016-09-26,,University of Toronto Institute for Aerospace Studies,Canada,Satish Dhawan Space Centre ,PSLV,2016-059F,41788,Technology development mission validating a deorbit drag sail.,2016,9,26,,4.5553093477052,7072,7032,14104,7052.0,40,14103.943278388495,7051.9716391942475,0.0010661060542578472,5893.5837406471965,5898.0,4272.848211969217,16.37106594624221,4272.848211969217,4.555309347705199,20.0,4.552505558468234,1.7334828970374665,0.0028037821731829574,684.1884690716079,-6681.992232565918,-2254.2499706812246,3.466965794074933,0.0
185,CartoSat 1 ,India,India,Indian Space Research Organization (ISRO),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,275.0,618,619,7.15e-05,97.9,97.1,1560.0,1450.0,1100.0,2005-05-05,6.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV C6,2005-017A,28649,Remote sensing and mapping land use forest cover river flow assessments.,2005,5,5,(IRS P5),4.799655442984406,6990,6989,13979,6989.5,1,13978.999964232062,6989.499982116031,0.0010804376291671798,5815.40769921423,5826.0,4442.325325788648,16.153910275595084,4442.325325788648,4.799655442984407,0.5,4.799584214619625,1.4836723211463796,7.122836466369693e-05,618.4564794439066,-6883.659314268862,1211.752733673609,2.967344642292759,0.0
186,CartoSat 2 ,India,India,Indian Space Research Organization (ISRO),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,299.0,632,635,0.00021400000000000002,97.0,97.4,680.0,,,2007-01-10,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV C7,2007-001B,29710,"Remote sensing and mapping; panchromatic images at one-meter resolution to be used for civil planning ""and other cartographic needs.""",2007,1,10,(IRS P7 CartoSat 2AT),5.218534463463046,7006,7003,14009,7004.5,3,14008.999678777926,7004.499839388963,0.0010769688837546764,5834.1382020939045,5844.0,4845.575895627993,16.205939450260846,4845.575895627993,5.218534463463047,1.5,5.218347275425099,1.0650252294982867,0.00018718803676867876,632.7735337376816,-3716.2662629401534,5937.371783565526,2.1300504589965734,0.0
187,CartoSat 2A,India,India,Indian Space Research Organization (ISRO),Military,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,71.0,624,643,0.0013599999999999999,97.9,97.4,680.0,,,2008-04-28,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV C9,2008-021A,32783,Military version of CartoSat 2; dedicated satellite for the Indian armed forces.,2008,4,28,,1.239183768915974,7014,6995,14009,7004.5,19,14008.987115419872,7004.493557709936,0.0010769688837546764,5834.1382020939045,5844.0,1150.6217009685201,16.205939450260846,1150.6217009685201,1.2391837689159741,9.5,2.3163661250980527,2.3173648587626072,0.0009991945987301459,639.9624298072567,-543.4177002903704,-6983.382256916202,4.6347297175252145,0.0
188,CartoSat 2B,India,India,Indian Space Research Organization (ISRO),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,282.0,622,645,0.00164,97.9,97.4,694.0,,,2010-07-12,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV,2010-035A,36795,Resource mapping urban planning transportation studies water monitoring and crop inventories.,2010,7,12,,4.9218284906240095,7016,6993,14009,7004.5,23,14008.981119267739,7004.490559633869,0.0010769688837546764,5834.1382020939045,5844.0,4570.074924973559,16.205939450260846,4570.074924973559,4.92182849062401,11.5,4.920223781392799,1.3645665052499925,0.0016047079461364163,631.1296735482001,-6417.085909617323,2807.84747219119,2.729133010499985,0.0
189,CartoSat 2C,NR (12/16),India,Indian Space Research Organization (ISRO),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,52.0,501,519,0.00131,97.5,94.8,727.0,,,2016-06-22,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre ,PSLV XL,2016-040A,41599,Lower orbit for military application.,2016,6,22,,0.9075712110370514,6890,6872,13762,6881.0,18,13761.988228450133,6880.994114225066,0.0011060927057244443,5680.523227991423,5688.0,820.5200218209834,15.779231188865063,820.5200218209833,0.9075712110370515,9.0,2.273463735552081,2.274463001521118,0.000999689134937868,515.8254185233354,-1119.7863486176198,-6789.268051754388,4.548926003042236,0.0
190,CartoSat 2D,NR (9/17),India,Indian Space Research Organization (ISRO),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,240.0,491,508,0.00124,97.5,94.8,714.0,,,2017-02-15,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV XL,2017-008A,41948,Resource mapping urban planning transportation studies water monitoring and crop inventories.,2017,2,15,,4.1887902047863905,6879,6862,13741,6870.5,17,13740.989484021884,6870.494742010942,0.001108629291768653,5667.525974490264,5688.0,3778.350649660176,15.7431277069174,3778.3506496601763,4.1887902047863905,8.5,4.187716998673488,2.0965411811016232,0.0010732059076553,503.76762569672064,-3409.67998049596,-5964.712752950652,4.1930823622032465,0.0
191,CartoSat 2E,NR (10/17),India,Indian Space Research Organization (ISRO),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,119.0,334,347,0.0009689999999999999,96.92,91.34,712.0,,,2017-06-22,5.0,Indian Space Research Organization (ISRO),India,Satish Dhawan Space Centre,PSLV,2017-036C,42767,https://spaceflightnow.com/2017/06/23/40th-flight-of-indias-pslv-declared-a-success/,2017,6,22,,2.076941809873252,6718,6705,13423,6711.5,13,13422.993704833509,6711.496852416754,0.0011482579826653596,5471.928261796124,5480.400000000001,1808.7762865381635,15.199800727211457,1808.7762865381633,2.0769418098732517,6.5,2.0777889184143774,2.0786358275649883,0.0008471084321654634,343.65774922883065,-3537.249170755822,-5703.6891605304845,4.157271655129977,0.0
193,CBERS 4 ,NR,China/Brazil,China National Space Administration (China)/National Institute for Space Research (Brazil),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,109.0,738,748,0.0007030000000000001,98.55,99.67,1980.0,,2300.0,2014-12-07,3.0,China Academy of Space Technology (CAST),China,Taiyuan Launch Center,Long March 4B,2014-079A,40336,Carrying a range of Earth observation sensors.,2014,12,7,(China-Brazil Earth Resources Satellite 4),1.9024088846738192,7119,7109,14228,7114.0,10,14227.996485802209,7113.998242901104,0.001052199458160571,5971.477421366187,5980.2,1808.0306636914288,16.58743728157274,1808.0306636914286,1.902408884673819,5.0,1.9030734321345557,1.9037379033192101,0.0006645473803605521,744.6313546387682,-5594.246998000154,-4394.699874265644,3.8074758066384202,0.0
194,CBNT-1 ,NR,United Kingdom,Surrey Satellite Technologies Ltd. ,Commercial,Technology Development,,LEO,Sun-Synchronous,197.0,636,658,0.00157,98.0,97.66,91.0,,,2015-07-10,,Surrey Satellite Technologies Ltd.,United Kingdom,Satish Dhawan Space Centre,PSLV,2015-032D,40718,Demonstrate earth observation techniques.,2015,7,10,(Carbonite 1),3.4382986264288293,7029,7007,14036,7018.0,22,14035.9827586101,7017.99137930505,0.0010738628523169844,5851.012811946033,5859.599999999999,3201.8042332038017,16.252813366516758,3201.8042332038012,3.4382986264288293,11.0,3.43784029099653,2.8458030079791494,0.00045833591689157187,657.5382898279904,5825.36800772367,-3913.741680762782,5.691606015958299,0.0
195,CELTEE-1 ,NR (12/16),USA,Air Force Research Laboratory,Military,Technology Development,,LEO,Sun-Synchronous,281.0,576,586,0.000719,97.98,96.29,3.0,,,2016-11-11,,M42 Technologies,USA,Vandenberg AFB,Atlas 5,2016-067G,41854,,2016,11,11,(CubeSat Enhanced Locator Transponder Evaluation Experiment-1),4.904375198104066,6957,6947,13904,6952.0,10,13903.996403912079,6951.998201956039,0.0010891914409727431,5768.669373281297,5777.400000000001,4502.766927477902,16.02408159244805,4502.766927477902,4.904375198104067,5.0,4.903669311317383,1.3802219307832924,0.0007058866760529823,580.049707304247,-6453.109967030551,2586.053420571877,2.7604438615665847,0.0
196,CE-SAT-1 ,NR (10/17),Japan,Canon Electronics ,Commercial,Technology Development,Optical Imaging,LEO,Sun-Synchronous,324.0,497,517,0.00145,97.45,94.76,3.0,,,2017-06-22,,Canon Electronics Space Technology Laboratory,Japan,Satish Dhawan Space Centre,PSLV,2017-036E,42769,Create a high-resolution Earth-imaging system by combining a Cassegrain telescope with a conventional Canon image sensor found in the firms EOS product line.,2017,6,22,(Canon Electric Satellite 1),5.654866776461628,6888,6868,13756,6878.0,20,13755.98546088211,6877.992730441055,0.0011068164567989481,5676.808714383726,5685.6,5109.127842945353,15.76891309551035,5109.127842945353,5.6548667764616285,10.0,5.654013486873427,0.6300256104500449,0.0008532899677308635,498.9365975687442,2103.073274161708,6548.578177965226,1.2600512209000898,0.0
200,Chao Fenbianlu Duo Guangpu Chengxiang Weixing ,NR (1/17),China,Shanghai Engineering Center for Microsatellites,Government,Earth Observation ,Multispectral Imaging,LEO,Sun-Synchronous,288.0,690,720,0.00212,98.1,98.87,50.0,,,2016-12-21,,Shanghai Engineering Center for Microsatellites,China,Jiuquan Satellite Launch Center,Long March 2D,2016-081B,41899,Multispectral imaging.,2016,12,21,(Ultra-resolution multispectral imaging satellite),5.026548245743669,7091,7061,14152,7076.0,30,14151.9682023385,7075.98410116925,0.00106068671340461,5923.695684856571,5932.200000000001,4738.956547885256,16.454710235712696,4738.956547885256,5.026548245743669,15.0,5.0245306841922135,1.2606728389937167,0.0020175592432970855,700.3931927755257,-5757.988367037554,4112.817763052601,2.5213456779874335,0.0
207,Chuangxin 1-1 ,China,China,Chinese Academy of Sciences,Government,Communications,,LEO,Sun-Synchronous,146.0,729,748,0.00134,98.5,99.6,100.0,,,2003-10-21,,China Academy of Sciences,China,Taiyuan Launch Center,Long March 3B,2003-049B,28058,Prototype of advanced telecommunications satellite for LEO.,2003,10,21,(Innovation 1-1 Chuang Xin 1 CX-1-1),2.548180707911721,7119,7100,14219,7109.5,19,14218.987305712035,7109.493652856017,0.0010531986100126092,5965.812380918696,5976.0,2419.468354483694,16.57170105810749,2419.4683544836935,2.5481807079117207,9.5,2.5489291949004307,2.5496772662504616,0.0007484873111080183,746.4020023004741,2682.9836839410978,-6583.806756332166,5.099354532500923,0.0
208,Chuangxin 1-2 ,China,China,Chinese Academy of Sciences,Government,Earth Observation,Optical Imaging/Meterology,LEO,Sun-Synchronous,177.0,785,804,0.00133,98.5,98.5,101.0,,,2008-11-05,,China Academy of Sciences,China,Jiuquan Satellite Launch Center,Long March 2D,2008-056B,33434,Collect and relay hydrological and meteorological data and data for disaster relief.,2008,11,5,(Innovation 1-2),3.0892327760299634,7175,7156,14331,7165.5,19,14330.987404920848,7165.493702460424,0.001040876286831864,6036.438130706045,5910.0,2967.9154142638054,16.76788369640568,2967.9154142638054,3.0892327760299634,9.5,3.0893022905241945,3.089371758915614,6.951455543325948e-05,804.0170889571955,7126.454561956401,-747.017165458876,6.178743517831228,0.0
209,Chuangxin 1-3 ,China,China,Chinese Academy of Sciences,Government,Earth Observation,Optical Imaging/Meterology,LEO,Sun-Synchronous,149.0,784,804,0.0014,98.5,100.7,100.0,,,2011-11-20,,China Academy of Sciences,China,Jiuquan Satellite Launch Center,Long March 2D,2011-068A,37930,Collect and relay hydrological and meteorological data and data for disaster relief.,2011,11,20,(Innovation 1-3),2.600540585471551,7175,7155,14330,7165.0,20,14329.98604325908,7164.99302162954,0.001040985242984585,6035.806318603718,6042.0,2498.1531707554277,16.766128662788105,2498.1531707554277,2.6005405854715504,10.0,2.601260774524915,2.6019805316595823,0.0007201894477158668,802.6019637096897,3381.968892332668,-6316.599852045825,5.203961063319165,0.0
210,Chuangxin 1-4 ,China,China,Chinese Academy of Sciences,Government,Earth Observation,Optical Imaging/Meterology,LEO,Sun-Synchronous,75.0,778,809,0.00216,98.46,100.74,100.0,,,2014-09-04,,China Academy of Sciences,China ,Jiuquan Satellite Launch Center,Long March 2D,2014-051B,40137,Collect and relay hydrological and meteorological data and data for disaster relief.,2014,9,4,(Innovation 1-4),1.3089969389957472,7180,7149,14329,7164.5,31,14328.966466566944,7164.483233283472,0.0010410942181473652,6035.174528546091,6044.4,1257.3280267804357,16.764373690405808,1257.3280267804355,1.308996938995747,15.5,2.660922864126557,2.6619206357721783,0.000998728048794364,807.2217407533499,4112.832975049747,-5866.387652698701,5.323841271544357,0.0
211,Chuangxin-3,China,China,Chinese Academy of Sciences,Government,Technology Development,,LEO,Sun-Synchronous,322.0,665,672,0.0004969999999999999,98.03,96.43,200.0,,,2013-07-19,,China Academy of Sciences,China,Taiyuan Launch Center,Long March 2C,2013-037B,39209,Equipped with a system for testing a manipulator arm maybe a proof of concept for use on China's upcoming space station.,2013,7,19,,5.619960191421741,7043,7036,14079,7039.5,7,14078.998259819482,7039.499129909741,0.0010689469321182173,5877.920707185036,5785.8,5257.473521426616,16.327557519958432,5257.473521426616,5.619960191421741,3.5,5.619654087785665,0.6638373829709928,0.0003061036499839306,665.7437002231,1694.6438533621817,6832.476192434312,1.3276747659419856,0.0
