,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
245,Cryosat-2 ,ESA,ESA,European Space Agency (ESA),Government,Earth Observation,Radar Imaging,LEO,Polar,139.0,713,724,0.000776,92.0,99.2,720.0,,,2010-04-08,3.0,EADS Astrium,France/UK/Germany/Spain,Baikonur Cosmodrome,Dnepr,2010-013A,36508,Remote sensing part of ESA's ice mission. Will measure polar ice for three years. Spacecraft has no solar panels.,2010,4,8,,2.426007660272118,7095,7084,14179,7089.5,11,14178.995733125812,7089.497866562906,0.0010576584776286156,5940.656119229683,5952.0,2293.7533349247947,16.501822553415785,2293.753334924794,2.426007660272118,5.5,2.4265164640952976,2.4270251189043135,0.0005088038665822005,722.6538344060864,1000.9517943496378,-7018.481039968167,4.854050237808627,0.0
246,CSUNSAT-1 ,NR (10/17),USA,California State University at Northridge/NASA JPL,Civil,Technology Development,,LEO,Non-Polar Inclined,230.0,402,404,0.000148,51.6,92.4,4.0,,,2017-05-18,,California State University at Northridge/NASA JPL,USA,International Space Station,Nanorack Deployer,1998-067LW,42815,Space test a low temperature capable battery/ultra-capacitor power system.,2017,5,18,(California State University at Northridge Satellite),4.014257279586958,6775,6773,13548,6774.0,2,13547.999852376734,6773.999926188367,0.0011324031704937282,5548.5409003580535,5544.0,3544.901130784312,15.412613612105703,3544.9011307843116,4.014257279586957,1.0,4.014143915793964,2.26915474978562,0.00011336379302051256,403.64451506284877,-1173.2676674150675,-6671.6203437094055,4.53830949957124,0.0
249,CUSat-1 ,NR,USA,Space Systems Design Studio Cornell University,Civil,Technology Development,,LEO,Polar,3.0,326,1465,0.0784,80.99,102.89,,,2.2,2013-09-29,0.5,Space Systems Design Studio Cornell University,USA,Vandenberg AFB,Falcon 9,2013-055B,39266,A multi-year effort to design build and launch an autonomous in-orbit inspection satellite system.,2013,9,29,(Cornell University Satellite 1),0.05235987755982989,7836,6697,14533,7266.5,1139,14488.29762256422,7244.14881128211,0.001019250535414086,6164.5150911075525,6173.4,51.37095909256295,17.123653030854314,51.37095909256294,0.05235987755982989,569.5,3.1292780202479875,3.1302084258001996,0.0009684233738553081,1465.1504034733234,7264.616595230103,-164.92383006729247,6.260416851600399,0.0
250,CXBN-2 ,NR (10/17),USA,Morehead State University,Civil,Space Science,,LEO,Non-Polar Inclined,184.0,400,406,0.000443,51.6,92.6,2.0,,,2017-04-18,0.5,Morehead State University,USA,International Space Station,Nanorack Deployer,1998-067LM,42704,Make observations of the diffuse X-ray background,2017,4,18,(Cosmic X-Ray Background Nanosatellite-2),3.2114058236695664,6777,6771,13548,6774.0,6,13547.998671390545,6773.999335695273,0.0011324031704937282,5548.5409003580535,5556.0,2835.9209046274495,15.412613612105703,2835.9209046274495,3.2114058236695655,3.0,3.2113749352019556,3.071841253623102,3.088847061638897e-05,405.99357846675593,6708.192315074066,-941.9297691257112,6.143682507246204,0.0
251,CYGNSS FM01 ,NR (1/17),USA,University of Michigan/NASA Earth Science Technology Office,Government,Earth Observation,Radar Imaging/Earth Science,LEO,Non-Polar Inclined,154.0,515,537,0.0016,34.96,95.16,29.0,,,2016-12-15,,Southwest Research Institute,USA,Orbital ATK L-1011,Pegasus,2016-078D,41887,,2016,12,15,(Cyclone Global Navigation Satellite System),2.6878070480712677,6908,6886,13794,6897.0,22,13793.982456129193,6896.991228064597,0.0011022459864015782,5700.347639905536,5709.599999999999,2438.482045959591,15.8342989997376,2438.4820459595903,2.6878070480712672,11.0,2.688507434700797,2.6892073181650575,0.0007003872395543219,535.9217577563786,4261.421208181707,-5422.990270986289,5.378414636330115,0.0
252,CYGNSS FM02 ,NR (1/17),USA,University of Michigan/NASA Earth Science Technology Office,Government,Earth Observation,Radar Imaging/Earth Science,LEO,Non-Polar Inclined,4.0,514,536,0.0016,34.97,95.13,29.0,,,2016-12-15,,Southwest Research Institute,USA,Orbital ATK L-1011,Pegasus,2016-078C,41886,,2016,12,15,(Cyclone Global Navigation Satellite System),0.06981317007977318,6907,6885,13792,6896.0,22,13791.982453585126,6895.991226792563,0.0011024857527759365,5699.107939816206,5707.799999999999,63.323421553513406,15.830855388378351,63.323421553513406,0.06981317007977318,11.0,0.06992495886411976,0.07003683700304386,0.00011178892627307717,513.9933634037452,6828.458595641146,962.7911762185743,0.14007367400608772,0.0
253,CYGNSS FM03 ,NR (1/17),USA,University of Michigan/NASA Earth Science Technology Office,Government,Earth Observation,Radar Imaging/Earth Science,LEO,Non-Polar Inclined,120.0,514,533,0.0013800000000000002,34.96,95.1,29.0,,,2016-12-15,,Southwest Research Institute,USA,Orbital ATK L-1011,Pegasus,2016-078H,41891,,2016,12,15,(Cyclone Global Navigation Satellite System),2.0943951023931953,6904,6885,13789,6894.5,19,13788.98690984947,6894.493454924735,0.0011028455653600592,5697.248558213352,5706.0,1899.082852737784,15.825690439481534,1899.082852737784,2.0943951023931953,9.5,2.3317837394411294,2.332782598989574,0.0009993350815973008,530.0614874698404,-322.7086163148063,-6886.936862399838,4.665565197979148,0.0
254,CYGNSS FM04 ,NR (1/17),USA,University of Michigan/NASA Earth Science Technology Office,Government,Earth Observation,Radar Imaging/Earth Science,LEO,Non-Polar Inclined,45.0,515,534,0.0013800000000000002,34.95,95.13,29.0,,,2016-12-15,,Southwest Research Institute,USA,Orbital ATK L-1011,Pegasus,2016-078B,41885,,2016,12,15,(Cyclone Global Navigation Satellite System),0.7853981633974483,6905,6886,13791,6895.5,19,13790.986911747832,6895.493455873916,0.0011026056685621162,5698.488123476955,5707.799999999999,712.3110154346193,15.829133676324874,712.3110154346193,0.7853981633974484,9.5,0.7863749238855572,0.7873521606270112,0.0009767606419095992,517.7778958797999,-26.94750720050168,6895.44080050246,1.5747043212540224,0.0
255,CYGNSS FM05 ,NR (1/17),USA,University of Michigan/NASA Earth Science Technology Office,Government,Earth Observation,Radar Imaging/Earth Science,LEO,Non-Polar Inclined,139.0,515,537,0.0016,34.96,95.15,29.0,,,2016-12-15,,Southwest Research Institute,USA,Orbital ATK L-1011,Pegasus,2016-078A,41884,8-satellite constellation to return measurements of winds at the cores of hurricanes to better understand the formation growth and dissipation of tropical cyclones.,2016,12,15,(Cyclone Global Navigation Satellite System),2.426007660272118,6908,6886,13794,6897.0,22,13793.982456129193,6896.991228064597,0.0011022459864015782,5700.347639905536,5709.0,2200.9675609635265,15.8342989997376,2200.9675609635265,2.426007660272118,11.0,2.4669613982193335,2.4679601498339365,0.00099937597489953,534.6177995752341,1528.8887555566996,-6725.399104813025,4.935920299667873,0.0
256,CYGNSS FM06 ,NR (1/17),USA,University of Michigan/NASA Earth Science Technology Office,Government,Earth Observation,Radar Imaging/Earth Science,LEO,Non-Polar Inclined,268.0,515,534,0.0013800000000000002,34.96,95.12,29.0,,,2016-12-15,,Southwest Research Institute,USA,Orbital ATK L-1011,Pegasus,2016-078F,41889,,2016,12,15,(Cyclone Global Navigation Satellite System),4.6774823953448035,6905,6886,13791,6895.5,19,13790.986911747832,6895.493455873916,0.0011026056685621162,5698.488123476955,5707.200000000001,4242.207825255066,15.829133676324874,4242.207825255066,4.6774823953448035,9.5,4.676103302422433,1.6084610622859927,0.001379092049758636,524.8452111261295,-6875.944891749674,-518.9427564416671,3.2169221245719855,0.0
257,CYGNSS FM07 ,NR (1/17),USA,University of Michigan/NASA Earth Science Technology Office,Government,Earth Observation,Radar Imaging/Earth Science,LEO,Non-Polar Inclined,58.0,514,534,0.00145,34.96,95.12,29.0,,,2016-12-15,,Southwest Research Institute,USA,Orbital ATK L-1011,Pegasus,2016-078G,41890,,2016,12,15,(Cyclone Global Navigation Satellite System),1.0122909661567112,6905,6885,13790,6895.0,20,13789.98549672914,6894.99274836457,0.0011027256060883177,5697.868329609065,5707.200000000001,917.9898975481271,15.827412026691848,917.9898975481271,1.0122909661567112,10.0,2.380633405755135,2.381632825292088,0.0009999445347735755,531.2401189161956,350.6433257224827,-6886.071050805865,4.763265650584176,0.0
258,CYGNSS FM08 ,NR (1/17),USA,University of Michigan/NASA Earth Science Technology Office,Government,Earth Observation,Radar Imaging/Earth Science,LEO,Non-Polar Inclined,23.0,515,537,0.0016,34.95,95.15,29.0,,,2016-12-15,,Southwest Research Institute,USA,Orbital ATK L-1011,Pegasus,2016-078E,41888,,2016,12,15,(Cyclone Global Navigation Satellite System),0.4014257279586958,6908,6886,13794,6897.0,22,13793.982456129193,6896.991228064597,0.0011022459864015782,5700.347639905536,5709.0,364.1888769939648,15.8342989997376,364.1888769939648,0.4014257279586958,11.0,0.40205181987731836,0.40267837332754514,0.0006260925156230874,515.844746412643,4778.614293196046,4973.267690615011,0.8053567466550903,0.0
265,DHFR ,NR (10/17),USA,DARPA (Defense Advanced Research Projects Agency),Military,Technology Development,,LEO,Equatorial,291.0,309,605,0.0217,24.5,93.7,8.0,,,2017-08-26,,DARPA/University of Utah,USA,Cape Canaveral,Minotaur 4,2017-050D,42924,Hosts a high frequency receiver.,2017,8,26,(DARPA High Frequency Receiver),5.078908123303499,6976,6680,13656,6828.0,296,13652.79165592151,6826.395827960755,0.0011189961606248916,5615.019540076713,5622.0,4538.80746156201,15.597276500213093,4538.80746156201,5.078908123303499,148.0,5.058490649840745,1.2451850139578533,0.02041521112159281,406.7366270796874,-5430.603965669298,4137.883082208643,2.4903700279157066,0.0
301,Dove 2e-1 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,357.0,404,407,0.000221,51.6,92.6,4.0,,,2016-05-17,,Planet Labs Inc.,USA,International Space Station,Nanorack Deployer,1998-067JD,41483,,2016,5,17,(0 Flock 2E-1 0C37),6.230825429619756,6778,6775,13553,6776.5,3,13552.999667970187,6776.499833985094,0.0011317765756132824,5551.612785213265,5556.0,5505.349345336487,15.421146625592403,5505.349345336488,6.230825429619757,1.5,6.230813860820226,0.052383016435772485,1.156879981173776e-05,404.0044468245069,6739.344836496473,708.648996459263,0.10476603287154497,0.0
302,Dove 2e-10 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,12.0,398,402,0.000295,51.6,92.5,4.0,,,2016-06-01,,Planet,USA,International Space Station,Nanorack Deployer,1998-067JW,41572,,2016,6,1,(0 Flock 2E-10 0C82),0.20943951023931956,6773,6769,13542,6771.0,4,13541.999409245298,6770.999704622649,0.0011331558478930902,5544.855386716748,5550.0,184.8285128905583,15.40237607421319,184.82851289055827,0.2094395102393195,2.0,0.20950086189134726,0.2095622223973553,6.135165450489752e-05,398.0462294481895,6184.940205459594,2755.5317077509635,0.4191244447947106,0.0
303,Dove 2e-11 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,204.0,397,403,0.000443,51.6,92.5,4.0,,,2016-06-01,,Planet,USA,International Space Station,Nanorack Deployer,1998-067JY,41574,,2016,6,1,(0 Flock 2E-11 0C13),3.5604716740684323,6774,6768,13542,6771.0,6,13541.998670801884,6770.999335400942,0.0011331558478930902,5544.855386716748,5550.0,3142.084719139491,15.40237607421319,3142.084719139491,3.560471674068432,3.0,3.5602915626267646,2.723073819558759,0.00018011145447079953,402.7404477146838,4534.30695632075,-5028.568032942529,5.446147639117518,0.0
304,Dove 2e-12 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,153.0,395,406,0.0008119999999999999,51.6,92.5,4.0,,,2016-06-01,,Planet,USA,International Space Station,Nanorack Deployer,1998-067JX,41573,,2016,6,1,(0 Flock 2E-12 0C79),2.670353755551324,6777,6766,13543,6771.5,11,13542.995532746809,6771.497766373404,0.0011330303437658777,5545.469582302648,5550.0,2356.824572478625,15.40408217306291,2356.824572478625,2.6703537555513246,5.5,2.670722129319687,2.6710903698840593,0.00036837384813638346,405.4000811707192,3988.254241247693,-5472.387102599009,5.342180739768119,0.0
305,Dove 2e-2 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,353.0,403,406,0.000221,51.6,92.6,4.0,,,2016-05-17,,Planet Labs Inc.,USA,International Space Station,Nanorack Deployer,1998-067JE,41484,,2016,5,17,(0 Flock 2E-2 0C78),6.161012259539984,6777,6774,13551,6775.5,3,13550.999667921182,6775.499833960591,0.0011320271442062596,5550.383963261897,5556.0,5442.459830642916,15.417733231283048,5442.459830642916,6.161012259539984,1.5,6.160985320505942,0.12222692866289452,2.693903468395152e-05,403.0137807009705,6574.062017935762,1639.850207347174,0.24445385732578903,0.0
306,Dove 2e-3 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,147.0,404,408,0.000295,51.6,92.5,4.0,,,2016-05-17,,Planet Labs Inc.,USA,International Space Station,Nanorack Deployer,1998-067JG,41486,,2016,5,17,(0 Flock 2E-3 0C60),2.5656340004316642,6779,6775,13554,6777.0,4,13553.999409768321,6776.999704884161,0.0011316513259784847,5552.227230191081,5550.0,2267.1594523280246,15.422853417197446,2267.1594523280246,2.5656340004316642,2.0,2.565794629206179,2.5659552381117487,0.00016062877805018033,407.67685765859005,2760.431288592783,-6189.325065353062,5.1319104762234975,0.0
307,Dove 2e-4 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,264.0,402,407,0.00036899999999999997,51.6,92.5,4.0,,,2016-05-17,,Planet Labs Inc.,USA,International Space Station,Nanorack Deployer,1998-067JH,41487,,2016,5,17,(0 Flock 2E-4 0C41),4.60766922526503,6778,6773,13551,6775.5,5,13550.999077558821,6775.499538779411,0.0011320271442062596,5550.383963261897,5550.0,4070.281573058725,15.417733231283048,4070.2815730587245,4.60766922526503,2.5,4.607302260839826,1.676250003646966,0.0003669644090070478,404.7622502564418,-6625.364170494887,-1418.4320866394896,3.352500007293932,0.0
308,Dove 2e-5 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,49.0,399,403,0.000295,51.6,92.5,4.0,,,2016-05-30,,Planet,USA,International Space Station,Nanorack Deployer,1998-067JN,41564,,2016,5,30,(0 Flock 2E-5 0C43),0.8552113334772214,6774,6770,13544,6772.0,4,13543.999409332533,6771.999704666267,0.0011329048628042381,5546.083800564723,5550.0,754.8836284101984,15.405788334902008,754.8836284101984,0.8552113334772213,2.0,0.8554340159007674,0.8556567198679718,0.0002226824240343159,399.68970040921704,-948.453472211994,6705.252872898292,1.7113134397359435,0.0
309,Dove 2e-6 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,243.0,400,402,0.000148,51.6,92.5,4.0,,,2016-05-30,,Planet,USA,International Space Station,Nanorack Deployer,1998-067JM,41563,,2016,5,30,(0 Flock 2E-6 0C75),4.241150082346221,6773,6771,13544,6772.0,2,13543.999852333136,6771.999926166568,0.0011329048628042381,5546.083800564723,5550.0,3743.6065653811884,15.405788334902008,3743.606565381188,4.24115008234622,1.0,4.241018222240399,2.042298940613516,0.0001318601053545763,401.45513245161874,-3977.5915551855855,-5480.761695704921,4.084597881227032,0.0
310,Dove 2e-7 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,139.0,398,403,0.00036899999999999997,51.6,92.5,4.0,,,2016-05-31,,Planet,USA,International Space Station,Nanorack Deployer,1998-067JP,41565,,2016,5,31,(0 Flock 2E-7 0C24),2.426007660272118,6774,6769,13543,6771.5,5,13542.999077013925,6771.499538506962,0.0011330303437658777,5545.469582302648,5550.0,2141.1674220557447,15.40408217306291,2141.1674220557447,2.4260076602721186,2.5,2.4262496786546404,2.4264916633351468,0.0002420183871844128,402.3861770569938,948.9012727001982,-6704.684369707376,4.8529833266702935,0.0
311,Dove 2e-8 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,141.0,397,404,0.000517,51.6,92.5,4.0,,,2016-05-31,,Planet,USA,International Space Station,Nanorack Deployer,1998-067JQ,41566,,2016,5,31,(0 Flock 2E-8 0C2B),2.4609142453120048,6775,6768,13543,6771.5,7,13542.998190947232,6771.499095473616,0.0011330303437658777,5545.469582302648,5550.0,2171.9755864018707,15.40408217306291,2171.9755864018703,2.4609142453120048,3.5,2.4612394732826326,2.461564635915071,0.00032522798542085134,403.22139987225,1416.4885796205551,-6621.68865470423,4.923129271830142,0.0
312,Dove 2e-9 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,357.0,398,403,0.00036899999999999997,51.6,92.5,4.0,,,2016-06-01,,Planet,USA,International Space Station,Nanorack Deployer,1998-067JV,41571,,2016,6,1,(0 Flock 2E-9 0C14),6.230825429619756,6774,6769,13543,6771.5,5,13542.999077013925,6771.499538506962,0.0011330303437658777,5545.469582302648,5550.0,5499.257335783459,15.40408217306291,5499.257335783459,6.230825429619757,2.5,6.230806110532931,0.05239851929427253,1.9319088136234814e-05,398.00474338573713,6734.350292015872,708.334896808373,0.10479703858854506,0.0
313,Dove 2ep-1 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,208.0,399,402,0.00022200000000000003,51.6,92.5,4.0,,,2016-05-17,,Planet Labs Inc.,USA,International Space Station,Nanorack Deployer,1998-067HZ,41479,,2016,5,17,(0 Flock 2EP-1 0D05),3.6302848441482056,6773,6770,13543,6771.5,3,13542.99966772502,6771.49983386251,0.0011330303437658777,5545.469582302648,5550.0,3204.0490919970857,15.40408217306291,3204.0490919970853,3.6302848441482056,1.5,3.6301806418864073,2.6531088573434665,0.00010420226342303748,401.827384809666,3788.914196512431,-5612.249096031268,5.306217714686933,0.0
314,Dove 2ep-10 ,NR,USA,Planet Labs Inc.,Commercial,Earth Observation,Optical Imaging,LEO,Non-Polar Inclined,256.0,398,403,0.00036899999999999997,51.6,92.5,4.0,,,2016-06-03,,Planet,USA,International Space Station,Nanorack Deployer,1998-067KA,41576,,2016,6,3,(0 Flock 2EP-10 0C65),4.468042885105484,6774,6769,13543,6771.5,5,13542.999077013925,6771.499538506962,0.0011330303437658777,5545.469582302648,5550.0,3943.4450363041055,15.40408217306291,3943.445036304105,4.4680428851054845,2.5,4.467684877941495,1.8158584203857695,0.00035800715012412144,401.1053541848041,-5974.321140931159,-3187.5849431934853,3.631716840771539,0.0
