,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
39,Al-Farabi-1,NR (9/17),Kazakhstan,Al-Farabi Kazakh National University,Civil,Technology Development,,LEO,Sun-Synchronous,196.0,497,497,0.0,97.5,94.5,2.0,,,2017-02-15,,Al-Farabi Kazakh National University,Kazakhstan,Satish Dhawan Space Centre,PSLV XL,2017-008BW,42016,Built by students as an educational project.,2017,2,15,,3.420845333908886,6868,6868,13736,6868.0,0,13736.0,6868.0,0.0011092346700662932,5664.432853333076,5670.0,3083.9689979257855,15.73453570370299,3083.968997925786,3.4208453339088862,0.0,3.4208453339088862,2.8623399732707,0.0,497.0,5824.394324402329,-3639.4855067536573,5.7246799465414,0.0
40,ALiCE  ,NR,USA,US Air Force Institute of Technology,Military,Technology Development,,LEO,Polar,229.0,443,886,0.0315,120.3,98.0,5.0,,,2013-12-06,,US Air Force Institute of Technology,USA,Vandenberg AFB,Atlas 5,2013-072F,39467,Testing a potential lightweight propulsion system for microsatellites based on an array of advanced carbon nanotubes for accelerating ions.,2013,12,6,(AFIT LEO iMESA CNT E),3.9968039870670147,7257,6814,14071,7035.5,443,14064.024744005537,7032.012372002769,0.0010698586787067144,5872.911471611314,5880.0,3735.8242416638636,16.313642976698095,3735.8242416638636,3.9968039870670147,221.5,3.973511984539679,2.332719161430891,0.023292945252993958,813.7506240438806,-330.2000062818465,-7024.263237342137,4.665438322861782,0.0
41,Alphasat I-XL  ,United Kingdom,United Kingdom/ESA,INMARSAT Ltd./European Space Agency,Commercial/Government,Communications/Technology Development,,GEO,,25.0,35786,35787,1.1900000000000001e-05,0.02,1436.09,6650.0,3370.0,12000.0,2013-07-25,15.0,Astrium,France/UK/Germany/Spain,Guiana Space Center,Ariane 5 ECA,2013-038A,39215,Partnership between INMARSAT and ESA. Expands INMARSAT's communications and carries 4 technology demonstration packages.,2013,7,25,(Inmarsat IV-A F4),0.4363323129985824,42158,42157,84315,42157.5,1,84314.99999406986,42157.49999703493,7.293846042816265e-05,86143.65137810822,86165.4,5982.198012368627,239.28792049474504,5982.198012368626,0.4363323129985823,0.5,0.4363373422101373,0.4363423714488125,5.02921155532619e-06,35786.045329786946,27097.668984260818,32295.063736161268,0.872684742897625,6.342329523789658e-07
42,Alsat 2B,NR (12/16),Algeria,Algerian Space Agency (ASAL),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,22.0,646,660,0.000997,98.2,97.7,117.0,,,2016-09-26,5.0,Airbus Defense and Space,France/UK/Germany/Spain,Satish Dhawan Space Centre,PSLV,2016-059D,41786,Surveillance.,2016,9,26,,0.3839724354387525,7031,7017,14048,7024.0,14,14047.993023916264,7023.996511958132,0.0010724871829787036,5858.517851680798,5862.0,358.0205353804932,16.27366069911333,358.02053538049324,0.3839724354387525,7.0,0.3843462637801679,0.384720265021745,0.00037382848369127994,646.5079793573377,5045.339368484043,4886.829538526625,0.76944053004349,0.0
43,Alsat-1B,NR (12/16),Algeria,Algerian Space Agency (ASAL),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,325.0,661,704,0.00305,98.2,98.4,103.0,,,2016-09-26,5.0,Surrey Satellite Technologies Ltd.,United Kingdom,Satish Dhawan Space Centre,PSLV,2016-059C,41785,Imagery for agricultural and resource monitoring disaster management land use mapping and urban planning,2016,9,26,,5.672320068981571,7075,7032,14107,7053.5,43,14106.934465006918,7053.467232503459,0.001065765994558635,5895.464238171379,5904.0,5322.294103904717,16.376289550476052,5322.294103904717,5.672320068981571,21.5,5.670566279158117,0.6143750096726074,0.0017537934900683804,664.8991066123299,2365.8536416849006,6644.861815787741,1.2287500193452148,0.0
44,AlSat-1N,NR (12/16),Algeria,Algerian Space Agency (ASAL)/UK Space Agency,Government,Technology Development,,LEO,Sun-Synchronous,147.0,661,698,0.00262,98.2,98.3,10.0,,,2016-09-26,,Surrey Satellite Technologies Ltd.,United Kingdom,Satish Dhawan Space Centre,PSLV,2016-059G,41789,Technology demonstration satellite for Algerian students.,2016,9,26,,2.5656340004316642,7069,7032,14101,7050.5,37,14100.951457259896,7050.475728629948,0.0010664462948366696,5891.703443108572,5898.0,2405.7789059360002,16.365842897523812,2405.7789059360002,2.5656340004316642,18.5,2.750724937676703,2.751721927727488,0.0009981990696247103,696.5791065116264,5013.577736478826,-4957.158393803059,5.503443855454976,0.0
45,Alsat-2A ,Algeria,Algeria,Algerian Space Agency (ASAL),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,175.0,672,674,0.00014199999999999998,98.1,98.2,130.0,,,2010-07-12,5.0,EADS Astrium,France/UK/Germany/Spain,Satish Dhawan Space Centre,PSLV,2010-035D,36798,The system will enable Algeria to obtain very high quality images for use in a wide variety of applications: cartography management of agriculture forestry water mineral and oil resources crop protection management of natural disasters and land planning.,2010,7,12,(Algeria Satellite 2A),3.0543261909900767,7045,7043,14088,7044.0,2,14087.999858035206,7043.999929017603,0.0010679227641318429,5883.557798571172,5892.0,2860.0628187498755,16.343216107142144,2860.062818749875,3.0543261909900767,1.0,3.054338565355074,3.054350938844957,1.2374365120040695e-05,673.996442833065,6937.046345772334,-1222.8343986288364,6.108701877689914,0.0
46,Altair-1 ,NR (10/17),USA,Millennium Space Systems,Commercial,Technology Demonstration,,LEO,Non-Polar Inclined,247.0,401,404,0.000221,51.6,92.6,10.0,,,2017-05-18,0.25,Millennium Space Systems,USA,International Space Station,Nanorack Deployer,1998-067LS,42711,,2017,5,18,(Altair Pathfinder),4.310963252425994,6775,6772,13547,6773.5,3,13546.999667823131,6773.4998339115655,0.0011325285588529123,5547.926591399641,5556.0,3806.494077988087,15.410907198332337,3806.494077988087,4.310963252425994,1.5,4.310759838418502,1.9726288739797613,0.00020341400544547238,403.0851827039978,-4701.302504118165,-4876.274792162642,3.9452577479595226,0.0
47,Amazonas-2,Brazil,Spain,Hispamar (subsidiary of Hispasat - Spain),Commercial,Communications,,GEO,,299.0,35767,35805,0.00045099999999999996,0.03,1436.08,5465.0,,15300.0,2009-10-01,15.0,EADS Astrium,France/UK/Germany/Spain,Guiana Space Center,Ariane 5,2009-054A,35942,54 Ku-band 10 C-band transponders; North Central and South America.,2009,10,1,,5.218534463463046,42176,42138,84314,42157.0,38,84313.99143677163,42156.99571838581,7.293975805388373e-05,86142.11885016024,86164.79999999999,71545.81537832755,239.28366347266734,71545.81537832753,5.218534463463044,19.0,5.218139923709346,1.0654399663150724,0.00039453974264766565,35776.78896976773,-22396.202678444046,35715.85775915989,2.130879932630145,0.0
48,Amazonas-3,Brazil,Spain,Hispamar (subsidiary of Hispasat - Spain),Commercial,Communications,,GEO,,299.0,35781,35791,0.00011899999999999999,0.03,1436.05,6265.0,2778.0,14000.0,2013-02-07,15.0,Space Systems/Loral,USA,Guiana Space Center,Ariane 5 ECA,2013-006A,39078,,2013,2,7,,5.218534463463046,42162,42152,84314,42157.0,10,84313.99940697868,42156.99970348934,7.293975805388373e-05,86142.11885016024,86163.0,71545.81537832755,239.28366347266734,71545.81537832753,5.218534463463044,5.0,5.218430377712943,1.0648590182184527,0.00010408574989786631,35783.56832052903,-22354.68944693174,35741.85908372641,2.1297180364369055,0.0
49,Amazonas-4A,NR,Spain,Hispamar (subsidiary of Hispasat - Spain),Commercial,Communications,,GEO,,299.0,35784,35795,0.00013000000000000002,0.08,1436.24,2938.0,,,2014-03-22,15.0,Orbital Sciences Corp.,USA,Guiana Space Center,Ariane 5 ECA,2014-011A,39616,Suffered a power malfunction shortly after entering orbit; will affect capacity.,2014,3,22,,5.218534463463046,42166,42155,84321,42160.5,11,84320.99928250376,42160.49964125188,7.293067548175444e-05,86152.84673664503,86174.4,71554.72548404685,239.31346315734731,71554.72548404685,5.218534463463046,5.5,5.21842075573466,1.0648782627555426,0.00011370772812191454,35786.84336901552,-22357.921168717363,35743.965917626236,2.1297565255110853,0.0
50,AMC-1 ,USA,USA,SES (Société Européenne des Satellites (SES)),Commercial,Communications,,GEO,,256.98,35772,35800,0.000332,0.03,1436.1,2783.0,1600.0,,1996-09-08,15.0,Lockheed Martin Commercial Space Systems,USA,Cape Canaveral,Atlas 2A,1996-054A,24315,Broadcasting business cable mobile; 24 C-band and 24 Ku-band transponders; 50 states and Caribbean,1996,9,8,(Americom 1 GE-1),4.485147111775029,42171,42143,84314,42157.0,28,84313.99535071268,42156.99767535634,7.293975805388373e-05,86142.11885016024,86166.0,61491.11583920607,239.28366347266734,61491.11583920606,4.485147111775028,14.0,4.48482367119505,1.7986850644410846,0.0003234405696052326,35789.15761337992,-37853.574893204684,-18555.847564346022,3.597370128882169,0.0
51,AMC-10 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,225.03,35775,35797,0.000261,0.01,1436.09,2315.0,907.0,,2004-02-05,15.0,Lockheed Martin,USA,Cape Canaveral,Atlas 2AS,2004-003A,28154,24 C-band transponders.,2004,2,5,(Americom-10 GE 10),3.9275144157628397,42168,42146,84314,42157.0,22,84313.99712977673,42156.99856488837,7.293975805388373e-05,86142.11885016024,86165.4,53846.00279125434,239.28366347266734,53846.00279125433,3.9275144157628388,11.0,3.927329798339748,2.356040109233727,0.0001846174241351361,35793.777641833265,-13.01647593808612,-42156.99655539238,4.712080218467454,0.0
52,AMC-11 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,229.07,35774,35797,0.000273,0.04,1436.07,2340.0,,,2004-05-19,15.0,Lockheed Martin,USA,Cape Canaveral,Atlas 2AS,2004-017A,28252,24 C-band transponders.,2004,5,19,(Americom-11 GE 11),3.9980257175434106,42168,42145,84313,42156.5,23,84312.99686287993,42156.49843143996,7.294105571808137e-05,86140.58633130047,86164.2,54811.73364141944,239.27940647583463,54811.733641419436,3.99802571754341,11.5,3.9978195000473407,2.2855720061830733,0.00020621749644562652,35793.04157824224,-5934.61473574968,-41736.68303254501,4.571144012366147,0.0
53,AMC-15 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,254.95999999999998,35777,35795,0.000213,0.04,1436.08,4200.0,,,2004-10-14,15.0,Lockheed Martin,USA,Baikonur Cosmodrome,Proton M,2004-041A,28446,Hybrid Ku-Ka-band satellite; CONUS Alaska Hawaii.,2004,10,14,(Americom-15),4.449891460884742,42166,42148,84314,42157.0,18,84313.99807861088,42156.99903930544,7.293975805388373e-05,86142.11885016024,86164.79999999999,61007.762838991264,239.28366347266734,61007.762838991264,4.449891460884742,9.0,4.449685768589841,1.833705225193188,0.00020569229231438333,35788.33188868874,-36462.169461190875,-21159.461873534034,3.667410450386376,0.0
54,AMC-16 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,275.02,35780,35793,0.000154,0.02,1436.1,4312.0,,,2004-12-17,15.0,Lockheed Martin Commercial Space Systems,USA,Cape Canaveral,Atlas 5,2004-048A,28472,Hybrid Ku-Ka-band satellite; CONUS Alaska Hawaii.,2004,12,17,(Americom-16),4.800004508834805,42164,42151,84315,42157.5,13,84314.99899780584,42157.49949890292,7.293846042816265e-05,86143.65137810822,86166.0,65808.96389446479,239.28792049474504,65808.96389446477,4.800004508834803,6.5,4.799851097478499,1.4834876220880457,0.00015341135511382303,35785.93289729898,-41516.41422658515,7324.0804707064635,2.9669752441760915,0.0
55,AMC-18 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,255.03,35773,35800,0.00032,0.06,1436.1,2081.0,918.0,,2006-12-08,15.0,Lockheed Martin Missiles and Space,USA,Guiana Space Center,Ariane 5,2006-054B,29644,All c-band transponders for North American coverage.,2006,12,8,(Americom 18),4.451113191361139,42171,42144,84315,42157.5,27,84314.9956769257,42157.49783846285,7.293846042816265e-05,86143.65137810822,86166.0,61025.598363774836,239.28792049474504,61025.59836377483,4.451113191361138,13.5,4.4508040773249915,1.8326903310914653,0.0003091140273591287,35789.98877747394,-36505.47651139029,-21085.657337013738,3.6653806621829306,0.0
56,AMC-2 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,259.02,35774,35798,0.000285,0.05,1436.1,2648.0,1600.0,,1997-01-30,15.0,Lockheed Martin Commercial Space Systems,USA,Guiana Space Center,Ariane 44L,1997-002A,24713,Broadcasting business cable; CONUS Hawaii Caribbean southern Canada; 24 Ku- and 24 C-band,1997,1,30,(Americom 2 GE-2),4.520751828515712,42169,42145,84314,42157.0,24,84313.9965841971,42156.99829209855,7.293975805388373e-05,86142.11885016024,86166.0,61979.25451269029,239.28366347266734,61979.25451269029,4.520751828515711,12.0,4.520472060989669,1.7629930061048273,0.0002797675191557098,35788.29170411319,-39080.63895348667,-15808.740865026617,3.5259860122096547,0.0
57,AMC-21 ,United Kingdom,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,235.14,35778,35793,0.000178,3.0,1436.1,2500.0,,5000.0,2008-08-14,15.0,Orbital Sciences Corp.,USA,Guiana Space Center,Ariane 5 ECA,2008-038B,33275,Television services to the US Canada Mexico and Caribbean.,2008,8,14,(Americom 21),4.103967203139466,42164,42149,84313,42156.5,15,84312.99866568619,42156.499332843094,7.294105571808137e-05,86140.58633130047,86166.0,56264.15963872775,239.27940647583463,56264.15963872775,4.103967203139466,7.5,4.10382115990048,2.179510183087031,0.00014604323870351228,35789.789902444005,-14588.688516631262,-39551.745980437845,4.359020366174062,0.0
58,AMC-3 ,USA,USA,SES World Skies/Global Eagle Entertainment,Commercial,Communications,,GEO,,273.04,35777,35795,0.000213,0.02,1436.08,2845.0,1600.0,,1997-09-04,15.0,Lockheed Martin Commercial Space Systems,USA,Cape Canaveral,Atlas 2AS,1997-050A,24936,Broadcasting business cable; CONUS Hawaii Caribbean southern Canada; 24 Ku- and 24 C-band,1997,9,4,(Americom 3 GE-3),4.7654469896453175,42166,42148,84314,42157.0,18,84313.99807861088,42156.99903930544,7.293975805388373e-05,86142.11885016024,86164.79999999999,65334.0114745771,239.28366347266734,65334.0114745771,4.765446989645317,9.0,4.765234286986012,1.5181637240462231,0.0002127026561101269,35785.52569951653,-41923.6497211811,4429.474253393947,3.0363274480924463,0.0
59,AMC-4 ,USA,USA,SES World Skies/Gogo,Commercial,Communications,,GEO,,259.01,35781,35791,0.00011899999999999999,0.01,1436.1,3909.0,2500.0,,1999-11-13,15.0,Lockheed Martin Commercial Space Systems,USA,Guiana Space Center,Ariane 44LP,1999-060A,25954,Broadcasting cable internet; CONUS Canada Mexico Caribbean Central America South America; 28 Ku- and 24 C-band,1999,11,13,(Americom-4 GE-4),4.520577295590513,42162,42152,84314,42157.0,10,84313.99940697868,42156.99970348934,7.293975805388373e-05,86142.11885016024,86166.0,61976.86167605558,239.28366347266734,61976.86167605557,4.520577295590512,5.0,4.52046048064452,1.7628416401547362,0.00011681494549150893,35786.95694400886,-39085.42297296511,-15796.909714058173,3.5256832803094724,0.0
60,AMC-6 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,288.02,35778,35795,0.000202,0.05,1436.12,3901.0,2500.0,,2000-10-22,15.0,Lockheed Martin Commercial Space Systems,USA,Baikonur Cosmodrome,Proton K,2000-067A,26580,Business (government and VSAT) media and entertainment; 28 Ku- and 24 C-band; CONUS Canada Mexico Caribbean Central America,2000,10,22,(Americom-6 GE-6),5.026897311594068,42166,42149,84315,42157.5,17,84314.99828618868,42157.49914309434,7.293846042816265e-05,86143.65137810822,86167.2,68919.70686089648,239.28792049474504,68919.70686089646,5.026897311594066,8.5,5.026705207974404,1.2566722088214446,0.00019210361767393083,35783.86719723601,-34107.87572936538,24777.158725794947,2.513344417642889,0.0
61,AMC-7 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,223.06,35773,35798,0.000297,0.01,1436.08,1935.0,912.0,,2000-09-14,15.0,Lockheed Martin Commercial Space Systems,USA,Guiana Space Center,Ariane 5G,2000-054B,26495,Cable programming; 24 C-band; CONUS Alaska Hawaii Caribbean,2000,9,14,(Americom-7 GE-7),3.8931314294985517,42169,42144,84313,42156.5,25,84312.99629357268,42156.49814678634,7.294105571808137e-05,86140.58633130047,86164.79999999999,53373.66440849968,239.27940647583463,53373.66440849967,3.8931314294985513,12.5,3.8929286926266546,2.390459329425726,0.00020273687389364342,35794.6496856905,2886.710667042372,-42057.546745589374,4.780918658851452,0.0
62,AMC-8 ,USA,USA,SES World Skies (SES [Société Européenne des Satellites (SES)]),Commercial,Communications,,GEO,,221.0,35773,35798,0.000297,0.03,1436.07,2015.0,919.0,3300.0,2000-12-19,15.0,Lockheed Martin Commercial Space Systems,USA,Guiana Space Center,Ariane 5G,2000-081B,26639,Cable television and radio programming; 24 C-band; CONUS Alaska Hawaii Caribbean,2000,12,19,(Americom-8 GE-8 Aurora 3),3.857177646907468,42169,42144,84313,42156.5,25,84312.99629357268,42156.49814678634,7.294105571808137e-05,86140.58633130047,86164.2,52880.74883115946,239.27940647583463,52880.74883115946,3.857177646907468,12.5,3.8569828410413485,2.426397250170346,0.0001948058685503449,35794.95092657237,5899.576869870886,-41741.64984540697,4.852794500340692,0.0
63,Amos 3,NR,Israel,Space-Communication Ltd,Military/Commercial,Communications,,GEO,,356.01,35783,35789,7.120000000000001e-05,0.04,1436.1,,,,2008-04-28,12.0,Israel Aircraft Industries (IAI),Israel,Baikonur Cosmodrome,Zenit 3SLB,2008-022A,32794,15 transponders Ku and Ka bands.,2008,4,28,,6.213546670025012,42160,42154,84314,42157.0,6,84313.99978651233,42156.999893256165,7.293975805388373e-05,86142.11885016024,86166.0,85187.3770329043,239.28366347266734,85187.3770329043,6.2135466700250115,3.0,6.213541715408716,0.06964854656313559,4.954616307748708e-06,35783.00569783095,41748.660443146575,5853.375097270129,0.13929709312627117,0.0
64,Amos 4,NR,Israel,Space-Communication Ltd,Military/Commercial,Communications,,GEO,,65.0,35633,35796,0.0019399999999999999,0.01,1432.0,,,,2013-08-31,12.0,Israel Aircraft Industries (IAI),Israel,Baikonur Cosmodrome,Zenit 2SB,2013-045A,39237,Full range of satellite services for Russia the Middle East and additional service areas. Suggested military surveillance purpose as well.,2013,8,31,,1.1344640137963142,42167,42004,84171,42085.5,163,84170.84217233423,42085.421086167116,7.312571546650867e-05,85923.06095189268,85920.0,15513.886005202847,238.675169310813,15513.886005202845,1.134464013796314,81.5,2.6007318952102763,2.601729921876695,0.0009988572646652723,35784.49221343513,19846.279271197538,-37112.118562332806,5.20345984375339,0.0
65,Amsat-Oscar 7 ,USA,USA,Amsat-NA,Civil,Communications,,LEO,Polar,254.0,1440,1459,0.00121,101.4,114.9,29.0,,,1974-11-15,,Amsat-NA,USA,Vandenberg AFB,Delta 2310,1974-089B,7530,American amateur radio satellite.,1974,11,15,(AO-7),4.4331363000655974,7830,7811,15641,7820.5,19,15640.98845981289,7820.494229906445,0.0009128871303534302,6882.762499617022,6894.0,4856.171319174233,19.118784721158395,4856.171319174232,4.433136300065597,9.5,4.43197356121157,1.8523742896779707,0.0011627383950539153,1452.118877325618,-6612.815457932059,-4175.028891845731,3.7047485793559414,0.0
